Subject,Catalog Nbr,Section,Class Nbr,Course Title,Component,Units,Bldg,Room,Days,Time,Instructor,Attributes
ENGL,235,1,5211,STUDIES IN JANE AUSTEN,Lecture,3,Greenlaw,319,MWF,12:20 - 13:10,"BRODEY,INGER S","GR1 LA, "
ENGL,257,1,11344,VIDEO GAMES & NARRATIVE CINEMA,Lecture,3,Greenlaw,316,TuTh,12:30 - 13:45,"Gotzler,Steven","GR1 VP, CI"
ENGL,265,1,5826,LIT & RACE/LIT & ETHNCTY,Lecture,3,Greenlaw,305,MWF,17:45 - 18:35,"CHRISTMAS,DANIELLE MARIE","LA, US,  Class Equivalents: ENGL 265/265H"
ENGL,270,1,14092,STUDIES IN ASAM LIT,Lecture,3,Greenlaw,319,MW,13:25 - 14:40,"Douglas,Kita Kim","LA, US, "
ENGL,278,1,5532,IRISH WRITING 1800-2000,Lecture,3,Greenlaw,304,MWF,11:15 - 12:05,"Gualtieri-Reed,Elizabeth J.","LA, NA, "
ENGL,279,1,14093,MIGRATION/GLOBALIZATION,Lecture,3,Greenlaw,304,MWF,16:40 - 17:30,"Jones,Meta DuEwa ",
ENGL,283H,1,9741,LIFE WRITING,Lecture,3,Murphey,204,TuTh,15:30 - 16:45,"GUTIERREZ,STEPHEN MICHAEL","LA, CI,  Class Equivalents: ENGL 283/283H"
ENGL,293,1,12186,INTERNSHIP FOR CREDIT,Lecture,3,TBA,TBA,TBA,TBA,"Gadaleto,Michael J. ",
ENGL,293,2,12309,INTERNSHIP FOR CREDIT,Lecture,3,TBA,TBA,TBA,TBA,"LITHGOW,HILARY EDWARDS",CPF E2- Academic Internship
ENGL,293,3,12438,INTERNSHIP FOR CREDIT,Lecture,3,TBA,TBA,TBA,TBA,"BRODEY,INGER S ",
ENGL,293,4,15961,INTERNSHIP FOR CREDIT,Lecture,3,TBA,TBA,TBA,TBA,"JOHNSON,MARTIN L ",
ENGL,293,5,16018,INTERNSHIP FOR CREDIT,Lecture,3,TBA,TBA,TBA,TBA,"RIVARD,COURTNEY J ",
ENGL,295,1,14096,UNDERGRADUATE RESEARCH SEMINAR,Lecture,3,Genome Sciences Buil,1373,TuTh,12:30 - 13:45,"LANGBAUER,LAURIE ","LA, CI, EE Class Equivalents: ENGL 295/295H"
ENGL,300,1,14098,PROF WRITING AND EDITING,Lecture,3,Greenlaw,317,TuTh,08:00 - 09:15,"TAYLOR,TODD W",GR1 CI
ENGL,307,2,11353,STYLISTICS,Lecture,3,Greenlaw,103,TuTh,15:30 - 16:45,"Velez,Angela Maria","LA, CI, "
ENGL,312,1,14103,ORAL PRESENTATIONS,Lecture,3,Greenlaw,317,MW,16:40 - 17:55,"HAMMER,BRADLEY AARON",
ENGL,337H,1,11952,ROMANTIC REVOLT IN ART,Lecture,3,Greenlaw,318,Tu,14:00 - 17:00,"VISCOMI,JOSEPH S ",
ENGL,342,1,14219,AMERICAN POETRY ARCHIVES,Lecture,3,Greenlaw,222,MWF,13:25 - 14:15,"RICHARDS,ELIZA C",
ENGL,358,1,14104,CONTEMPORARY US POETRY,Lecture,3,Greenlaw,317,MWF,10:10 - 11:00,"RICHARDS,ELIZA C",GR1 
ENGL,369,1,14468,AFAM LIT 1970-PRESENT,Lecture,3,Murphey,104,MWF,13:25 - 14:15,"Jones,Meta DuEwa ",
ENGL,381,1,5975,LITERATURE & CINEMA,Lecture,3,Greenlaw,302,TuTh,15:30 - 16:45,"VEGGIAN,HENRY","VP, "
ENGL,390,1,14243,STD IN LIT TOPICS,Lecture,3,Greenlaw,319,TuTh,09:30 - 10:45,"COOPER,PAMELA A","GR1 LA, "
ENGL,390,2,14466,STD IN LIT TOPICS,Lecture,3,Dey Hall,201,TuTh,12:30 - 13:45,"Irizarry,Ylce","GR1 LA, "
ENGL,390H,01S,12204,STD IN LIT TOPICS,Lecture,3,,201,TuTh,12:30 - 13:45,,"GR1 LA, NA,  Class Equivalents: ENGL390/390H"
ENGL,396,1,6235,DIR READ IN ENGL/CRWR,Lecture,3,TBA,TBA,TBA,TBA,"RICHARDS,ELIZA C ",
ENGL,396,2,10591,DIR READ IN ENGL/CRWR,Lecture,3,TBA,TBA,TBA,TBA,"Daye,Tyree",GR1 Research Intensive
ENGL,396,3,15964,DIR READ IN ENGL/CRWR,Lecture,3,TBA,TBA,TBA,TBA,"FLAXMAN,GREGORY M ",
ENGL,402,1,2860,INVESTIGATIONS ACAD WRTG,Lecture,3,Greenlaw,222,TuTh,15:30 - 16:45,"TAYLOR,VIRGINIA GABRIELLE ",CI
ENGL,408,1,14469,COMPOSERS & LYRICISTS,Lecture,3,Smith,107,MW,13:25 - 14:40,"Pratt,Kelly Slone","VP, CI, "
ENGL,437,1,14106,CHIEF BRIT ROMANTIC WTRS,Lecture,3,Greenlaw,317,MWF,14:30 - 15:20,"MOSKAL,JEANNE ",
ENGL,487,1,14064,PERSONAL NARRATIVE & LEGEND ,Lecture,3,Greenlaw,318,MW,15:35 - 16:50,"Lovejoy,Jordan Elizabeth ","CI, US,  Combined Section ID: 1349(folk/engl487.001) - FOLK 487(#14065)"
ENGL,495,1,4883,MENTORED RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"LITHGOW,HILARY EDWARDS ","CI, EE"
ENGL,495,2,4926,MENTORED RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"BAKER,DAVID JOHN ","CI, EE"
ENGL,495,3,4927,MENTORED RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"COHEN,MARC D","CI, EE"
ENGL,495,4,4928,MENTORED RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"FISHER,REBECKA Rutledge ","CI, EE"
ENGL,495,5,4929,MENTORED RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"RIVARD,COURTNEY J ","CI, EE"
ENGL,495,6,4930,MENTORED RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,"CI, EE"
ENGL,495,7,4959,MENTORED RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,"CI, EE"
ENGL,495,8,6229,MENTORED RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,"CI, EE"
ENGL,495,9,6234,MENTORED RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,"CI, EE"
ENGL,620,1,14019,INTRODUCTION TO OLD ENGLISH ,Lecture,3,Global Center,1009,TuTh,15:30 - 16:45,"LEINBAUGH,THEODORE H","LA, WB, "
ENGL,680,1,14022,FILM THEORY,Lecture,3,Greenlaw,302,TuTh,14:00 - 15:15,"WARNER Jr,CHARLES RICHARD","VP, CI, "
ENGL,687,1,14716,QUEER LATINX ENVIRONMENTALISMS,Lecture,3,Murphey,314,Th,15:00 - 18:00,"Deguzman,Maria","CI, GL, US, IDEA - Power, Difference, and In"
ENGL,691H,1,6097,"ENGL SR HNRS, PT 1",Lecture,3,TBA,TBA,TBA,TBA,"WOLFE,JESSICA L ",
ENGL,691H,2,6098,"ENGL SR HNRS, PT 1",Lecture,3,TBA,TBA,TBA,TBA,"BARBOUR,ASHLEY R ",
ENGL,692H,1,1968,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"Boyd,Sarah Elizabeth",GR1 EE
ENGL,692H,2,4006,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"BRODEY,INGER S ",
ENGL,692H,3,4007,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"Bump,Gabriel James ",
ENGL,692H,4,4008,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"COHEN,MARC D",GR1 EE
ENGL,692H,5,4009,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"Daye,Tyree",EE
ENGL,692H,6,4010,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"FLAXMAN,GREGORY M ",
ENGL,692H,7,4011,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"Fletcher,Joseph A. ",
ENGL,692H,8,4012,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"MELEHY,HASSAN ",
ENGL,692H,9,4029,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"MOSKAL,JEANNE ",
ENGL,692H,10,4342,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"Palmer,Soren ",
ENGL,692H,12,4344,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"VEGGIAN,HENRY ",
ENGL,692H,13,4345,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,"WOLFE,JESSICA L ",
ENGL,692H,14,4346,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,692H,15,4347,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,Staff ,EE
ENGL,692H,16,4348,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,692H,17,4650,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,692H,18,4651,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,692H,19,4652,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,692H,20,4653,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,692H,22,4797,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,692H,23,4796,"ENGL SR HNRS, PT 2",Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,694H,1,1969,"CRWR SR HNRS, PT 2",Lecture,3,Greenlaw,526B,TuTh,12:30 - 13:45,"Tucker,Karen Elisabeth",GR1 EE
ENGL,694H,2,1970,"CRWR SR HNRS, PT 2",Lecture,3,Greenlaw,317,TuTh,11:00 - 12:15,"Daye,Tyree",GR1 EE
ENGL,694H,3,12053,"CRWR SR HNRS, PT 2",Lecture,3,Greenlaw,526B,MW,13:25 - 14:40,"GRIEST,STEPHANIE ANN",GR1 EE
ENGL,695,1,5793,RESEARCH SEMINAR,Lecture,3,Greenlaw,318,Th,14:00 - 16:45,"JACK,JORDYNN M","LA, CI, EE"
ENGL,709,1,14017,TECHNOLOGIES OF LITERATURE,Lecture,3,Murphey,222,Tu,09:15 - 12:15,"LANGBAUER,LAURIE ",
ENGL,842,1,14020,SEM VICTORIAN LIT,Lecture,3,Greenlaw,302,W,11:00 - 14:00,"STERN,KIMBERLY JO ",
ENGL,861,1,14021,SEM LIT & CULT THRY,Lecture,3,Murphey,314,Tu,14:00 - 17:00,"TAYLOR,MATTHEW A",
ENGL,990,1,3887,DIRECTED READINGS,Lecture,3,TBA,TBA,TBA,TBA,"FISHER,REBECKA Rutledge ",
ENGL,990,2,3913,DIRECTED READINGS,Lecture,3,TBA,TBA,TBA,TBA,"RICHARDS,ELIZA C ",
ENGL,990,5,3994,DIRECTED READINGS,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,990,6,4000,DIRECTED READINGS,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,990,7,4014,DIRECTED READINGS,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,990,8,4026,DIRECTED READINGS,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,992,2,3469,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"Weed-Buzinski,Kym ",
ENGL,992,3,4490,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"RICHARDS,ELIZA C ",
ENGL,992,4,4941,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"WOLFE,JESSICA L ",
ENGL,992,5,10616,MASTER'S (NON-THESIS),Lecture,3,TBA,TBA,TBA,TBA,"POLLMANN,INGA ",
ENGL,994,2,3240,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"BAKER,DAVID JOHN ",
ENGL,994,3,2646,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"BARBOUR,ASHLEY R ",
ENGL,994,4,2647,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"BRODEY,INGER S ",
ENGL,994,6,2648,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,,
ENGL,994,9,2651,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"DeGooyer,Stephanie ",
ENGL,994,10,2652,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Deguzman,Maria ",
ENGL,994,11,2653,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"DORE,FLORENCE WEILER ",
ENGL,994,12,2654,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"DOWNING,ERIC S",
ENGL,994,15,2657,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Floyd-Wilson,Mary L. ",
ENGL,994,16,2658,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"GURA,PHILIP F ",
ENGL,994,17,2659,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"JACK,JORDYNN M ",
ENGL,994,18,2660,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"KIM,HEIDI K",
ENGL,994,21,2663,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"MELEHY,HASSAN ",
ENGL,994,22,2664,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"MOSKAL,JEANNE ",
ENGL,994,23,2665,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"POLLMANN,INGA ",
ENGL,994,24,2666,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"RICHARDS,ELIZA C",
ENGL,994,27,2669,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"TAYLOR,MATTHEW A ",
ENGL,994,28,2670,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"THOMPSON,JAMES P ",
ENGL,994,29,2671,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"THRAILKILL,JANE F ",
ENGL,994,30,2672,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,,
ENGL,994,33,2594,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Irizarry,Ylce ",
ENGL,994,34,2621,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,994,35,2645,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,994,36,3470,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,,
ENGL,994,39,4845,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENGL,994,40,5234,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ECON,    ----,900,12471,ECON GENERAL ELECTIVE,Lecture,0 - 21,TBA,TBA,TBA,TBA,Staff,
ECON,  58H,1,13731,FYS SUCCESS IN COLLEGE,Lecture,3,Gardner,308,TuTh,11:00 - 12:15,"Fruehwirth,Jane Cooley","SS, EE,  Class Equivalents: ECON 58/ECON 58H"
ECON,101,6,1974,ECON: INTRO,Lecture,4,Stone Center,103,TuTh,11:00 - 12:15,"Balaban,Rita Anne ",
ECON,101,7,1975,ECON: INTRO,Lecture,4,Stone Center,103,TuTh,12:30 - 13:45,"Balaban,Rita Anne ",
ECON,101,601,2336,ECON: INTRO,Recitation,4,Gardner,1,W,08:00 - 08:50,"Zhang,Shuofan","GR1 SS, "
ECON,101,602,2337,ECON: INTRO,Recitation,4,Gardner,1,W,09:05 - 09:55,"Turkson,Danny","GR1 SS, "
ECON,101,603,2338,ECON: INTRO,Recitation,4,Peabody,2066,W,09:05 - 09:55,"Zhang,Shuofan","GR1 SS, "
ECON,101,604,2339,ECON: INTRO,Recitation,4,Gardner,1,W,10:10 - 11:00,"Turkson,Danny","GR1 SS, "
ECON,101,605,3846,ECON: INTRO,Recitation,4,Global Center,3024,W,10:10 - 11:00,"Kim,Chan","GR1 SS, "
ECON,101,606,4637,ECON: INTRO,Recitation,4,Phillips,228,W,13:25 - 14:15,"Huang,Zhuojun","GR1 SS, "
ECON,101,607,3729,ECON: INTRO,Recitation,4,Global Center,3024,W,13:25 - 14:15,"Zhao,Tian","GR1 SS, "
ECON,101,608,4638,ECON: INTRO,Recitation,4,Hanes Hall,107,W,14:30 - 15:20,"Huang,Zhuojun","GR1 SS, "
ECON,101,609,2340,ECON: INTRO,Recitation,4,Global Center,3024,W,14:30 - 15:20,"Zhao,Tian","GR1 SS, "
ECON,101,610,10068,ECON: INTRO,Recitation,4,Phillips,224,W,15:35 - 16:25,"Cho,Daniel","GR1 SS, "
ECON,101,611,10069,ECON: INTRO,Recitation,4,Dey Hall,202,W,16:40 - 17:30,"Cho,Daniel","GR1 SS, "
ECON,101,612,4639,ECON: INTRO,Recitation,4,Gardner,1,Th,08:00 - 08:50,"Zhang,Shuofan","GR1 SS, "
ECON,101,613,2341,ECON: INTRO,Recitation,4,Global Center,3024,Th,09:30 - 10:30,"Lagos Mondragon,Roberto","GR1 SS, "
ECON,101,615,10072,ECON: INTRO,Recitation,4,Gardner,1,F,08:00 - 08:50,"Sviderskaya,Mariya","GR1 SS, "
ECON,101,616,5503,ECON: INTRO,Recitation,4,Phillips,224,F,09:05 - 09:55,"Sviderskaya,Mariya","GR1 SS, "
ECON,101,617,2344,ECON: INTRO,Recitation,4,Peabody,2066,F,09:05 - 09:55,"Chen,Zhengrun","GR1 SS, "
ECON,101,618,2838,ECON: INTRO,Recitation,4,Gardner,209,F,12:20 - 13:10,"Chu,Xinran","GR1 SS, "
ECON,101,620,2347,ECON: INTRO,Recitation,4,Hamilton Hall,452,F,13:25 - 14:15,"Lim,Jonghyuck","GR1 SS, "
ECON,101,621,10073,ECON: INTRO,Recitation,4,Gardner,209,F,13:25 - 14:15,"Chu,Xinran","GR1 SS, "
ECON,101,622,4634,ECON: INTRO,Recitation,4,Hanes Hall,112,F,14:30 - 15:20,"Lagos Mondragon,Roberto","GR1 SS, "
ECON,101H,01F,4633,ECON: INTRO,Lecture,4,,112,F,14:30 - 15:20,"PARREIRAS,SERGIO O",
ECON,101H,601,5973,ECON: INTRO,Recitation,4,Genome Sciences Buil,1374,F,09:05 - 09:55,"Li,Yuyi ",
ECON,291,401,10060,LEARN ASST SEMINAR & PRACTICUM,Lab,3-Jan,Gardner,308,W,16:40 - 17:40,"SHERAN-ANDREWS,MICHELLE E","GR1 EE, ULA, "
ECON,292,1,11256,CAREER PREP FOR ECON MAJORS ,Lecture,1,Gardner,307,W,14:00 - 15:15,"Norwood,Michael Morgan",
ECON,325,1,5918,ENTREPRENEURSHIP: P & P,Lecture,3,Gardner,8,TuTh,14:00 - 15:15,"Mumford,Christopher Lee",
ECON,326,1,6158,SOCIAL ENTREPRENEURSHIP,Lecture,3,Fred Brooks Hall at ,F009,TuTh,12:30 - 13:45,"Ghosh Moulick,Abhisekh ",
ECON,327,4,4291,VENTURE-CREATION WORKSHOP,Lecture,3,Gardner,209,TuTh,11:00 - 12:15,"Collopy,Thomas Kevin ",
ECON,345,1,5752,PUB POL TOWARD BUS,Lecture,3,Gardner,308,MWF,10:10 - 11:00,"Mullen,Toria Tigue",
ECON,370,1,13732,ECON APPLICATION DATA SCIENCE,Lecture,3,Gardner,307,TuTh,09:30 - 10:45,"Williams,Jonathan Wallace",
ECON,380,1,13740,ECON OF LABOR REL,Lecture,3,Gardner,307,MWF,12:20 - 13:10,"Black,Estonia Faith",
ECON,384,1,5877,GATEWAY TO PHIL/POLI/ECON,Lecture,3,Gardner,8,MW,11:15 - 12:05,"Bovens,Luc Johan","GR1 PH,  Class Equivalents: PHIL/ECON/POLI 384/384H"
ECON,384,2,5878,GATEWAY TO PHIL/POLI/ECON,Lecture,3,Gardner,210,TuTh,14:00 - 15:15,"Oprea,Alexandra ",
ECON,384,601,13145,GATEWAY TO PHIL/POLI/ECON,Recitation,3,Hanes Art Center ,218,F,10:10 - 11:00,"Mitchell,Logan Scott ",
ECON,384,602,13146,GATEWAY TO PHIL/POLI/ECON,Recitation,3,Mitchell,9,F,12:20 - 13:10,"Mitchell,Logan Scott ",
ECON,384,603,13147,GATEWAY TO PHIL/POLI/ECON,Recitation,3,Davie,101,F,11:15 - 12:05,"Ferguson,Zachary D ",
ECON,384,604,13148,GATEWAY TO PHIL/POLI/ECON,Recitation,3,Davie,101,F,13:25 - 14:15,"Ferguson,Zachary D ",
ECON,393,1,10109,PRACTICUM IN ENTREPRENEURSHIP,Lecture,6-Mar,Gardner,105,TuTh,15:30 - 16:45,"Bell,Bernard Edgar","GR1 E2- Academic Internship, IDEA - High-Impact: Internship Class Equivalents: ECON 393/393H"
ECON,400,1,1971,DATA SCIENCE AND ECONOMETRICS,Lecture,4,Stone Center,103,TuTh,15:30 - 16:45,"Handy,Christopher Michael ",
ECON,400,601,11511,DATA SCIENCE AND ECONOMETRICS,Recitation,4,Gardner,1,M,09:05 - 09:55,"Madden,Meagan","GR1 QIPX/PL, IDEA PX/PL"
ECON,400,602,11512,DATA SCIENCE AND ECONOMETRICS,Recitation,4,Gardner,1,M,10:10 - 11:00,"Takahashi,Hiroyuki","GR1 QIPX/PL, IDEA PX/PL"
ECON,400,603,11513,DATA SCIENCE AND ECONOMETRICS,Recitation,4,Gardner,1,M,13:25 - 14:15,"Takahashi,Hiroyuki","GR1 QIPX/PL, IDEA PX/PL"
ECON,400,604,11514,DATA SCIENCE AND ECONOMETRICS,Recitation,4,Hanes Hall,107,M,14:30 - 15:20,"Takahashi,Hiroyuki","QIPX/PL, IDEA PX/PL"
ECON,400,605,11515,DATA SCIENCE AND ECONOMETRICS,Recitation,4,Phillips,224,W,09:05 - 09:55,"Madden,Meagan","GR1 QIPX/PL, IDEA PX/PL"
ECON,400,606,11516,DATA SCIENCE AND ECONOMETRICS,Recitation,4,Global Center,1009,W,10:10 - 11:00,"Madden,Meagan","GR1 QIPX/PL, IDEA PX/PL"
ECON,400,607,11517,DATA SCIENCE AND ECONOMETRICS,Recitation,4,Gardner,1,W,13:25 - 14:15,"Li,Jiaxi","GR1 QIPX/PL, IDEA PX/PL"
ECON,400,608,11518,DATA SCIENCE AND ECONOMETRICS,Recitation,4,Hanes Hall,112,W,14:30 - 15:20,"Li,Jiaxi","GR1 QIPX/PL, IDEA PX/PL"
ECON,410,1,1972,INTERMEDIATE MICROECONOMICS ,Lecture,4,Global Center,1015,TuTh,09:30 - 10:45,"SHERAN-ANDREWS,MICHELLE E ",
ECON,410,601,3869,INTERMEDIATE MICROECONOMICS ,Recitation,4,Global Center,3024,M,08:00 - 08:50,"Deng,Tianyao",GR1 
ECON,410,602,3870,INTERMEDIATE MICROECONOMICS ,Recitation,4,Global Center,3024,M,09:05 - 09:55,"Deng,Tianyao",GR1 
ECON,410,603,4635,INTERMEDIATE MICROECONOMICS ,Recitation,4,Global Center,3024,M,10:10 - 11:00,"Chun,Seungwhan",GR1 
ECON,410,604,3871,INTERMEDIATE MICROECONOMICS ,Recitation,4,Global Center,3024,M,13:25 - 14:15,"Chun,Seungwhan",GR1 
ECON,410,606,3873,INTERMEDIATE MICROECONOMICS ,Recitation,4,Global Center,3024,M,14:30 - 15:20,"Chun,Seungwhan ",
ECON,410,607,3874,INTERMEDIATE MICROECONOMICS ,Recitation,4,Global Center,3024,M,15:35 - 16:25,"Deng,Tianyao",GR1 
ECON,410,608,3875,INTERMEDIATE MICROECONOMICS ,Recitation,4,Global Center,3024,F,08:00 - 08:50,"Kim,Dae Hoe",GR1 
ECON,410,609,3876,INTERMEDIATE MICROECONOMICS ,Recitation,4,Global Center,3024,F,09:05 - 09:55,"Kim,Dae Hoe",GR1 
ECON,410,610,3877,INTERMEDIATE MICROECONOMICS ,Recitation,4,Hanes Hall,107,F,12:20 - 13:10,"Kim,Dae Hoe",
ECON,410,611,4636,INTERMEDIATE MICROECONOMICS ,Recitation,4,Phillips,228,F,12:20 - 13:10,"Capron,Andrew Morgan West",GR1 
ECON,410,612,3878,INTERMEDIATE MICROECONOMICS ,Recitation,4,Phillips,228,F,13:25 - 14:15,"Capron,Andrew Morgan West",GR1 
ECON,410,616,15902,INTERMEDIATE MICROECONOMICS ,Recitation,4,Gardner,309,F,10:10 - 11:00,"Capron,Andrew Morgan West ",
ECON,411,1,15661,GAME THEORY,Lecture,3,Gardner,307,TuTh,12:30 - 13:45,"NORMAN,PETER",
ECON,415,1,13733,MARKET FAILURES,Lecture,3,Gardner,307,TuTh,14:00 - 15:15,"SHERAN-ANDREWS,MICHELLE E",
ECON,423,1,5748,FINANCIAL MARKETS,Lecture,3,Gardner,309,TuTh,11:00 - 12:15,"Tian,Can",
ECON,423,2,5976,FINANCIAL MARKETS,Lecture,3,Gardner,308,TuTh,12:30 - 13:45,"Tian,Can",
ECON,425,1,11267,FINANCIAL ECONOMICS,Lecture,3,Gardner,309,TuTh,14:00 - 15:15,"Roark,Christopher James",
ECON,425,2,13727,FINANCIAL ECONOMICS,Lecture,3,Gardner,307,TuTh,15:30 - 16:45,"Roark,Christopher James",
ECON,440,1,13734,ANALY PUBLIC FIN,Lecture,3,Gardner,106,TuTh,09:30 - 10:45,"HILL,JONATHAN B",
ECON,445,1,11257,IND ORG,Lecture,3,Gardner,210,MW,13:25 - 14:40,"Phadke,Ishan",
ECON,455,1,10061,ENVIRONMENTAL ECON THEORY,Lecture,3,Gardner,106,TuTh,11:00 - 12:15,"Weber,Paige",
ECON,469,1,5755,ASIAN EC SYS,Lecture,3,Gardner,309,TuTh,08:00 - 09:15,"ROSEFIELDE,STEVEN S",GR1 
ECON,470,1,10062,ECONOMETRICS,Lecture,3,Wilson,107,TuTh,14:00 - 15:15,"Guilkey,David K.","GR1 QIPX/PL, IDEA PX/PL"
ECON,470,3,11255,ECONOMETRICS,Lecture,3,Genome Sciences Buil,G010,TuTh,11:00 - 12:15,"Handy,Christopher Michael","GR1 QIPX/PL, IDEA PX/PL"
ECON,480,1,11949,LABOR ECONOMICS,Lecture,3,Gardner,8,TuTh,12:30 - 13:45,"Amarasinghe,Pulasthi Shamantha",
ECON,486,1,11259,GENDER AND ECONOMICS,Lecture,3,Gardner,308,TuTh,15:30 - 16:45,"Staub,Kalina Marie",
ECON,496,1,6215,INDEPENDENT STUDY,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,
ECON,496,2,10620,INDEPENDENT STUDY,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,
ECON,510,1,10063,ADV MICRO THEORY,Lecture,3,Gardner,106,TuTh,12:30 - 13:45,"PARREIRAS,SERGIO O",GR1 EE
ECON,510,2,5536,ADV MICRO THEORY,Lecture,3,Gardner,106,TuTh,14:00 - 15:15,"PARREIRAS,SERGIO O",GR1 EE
ECON,520,1,10064,ADV MACRO THEORY,Lecture,3,Gardner,7,TuTh,12:30 - 13:45,"FRANCIS,NEVILLE R",
