Cleaned Semester Data,,,,,,,,,,,,
,,,,,,,,,,,,
Subject,Catalog Nbr,Section,Class Nbr,Course Title,Component,Units,Bldg,Room,Days,Time,Instructor,Attributes
CHEM,101,602,9933,GEN DESCRIP CHEM I,Recitation,0,Carolina Hall,204,M,13:25 - 14:15," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,604,9970,GEN DESCRIP CHEM I,Recitation,0,Peabody,2060,Tu,09:30 - 10:20," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,605,9971,GEN DESCRIP CHEM I,Recitation,0,Kenan Laboratories ,2060,,," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,606,9972,GEN DESCRIP CHEM I,Recitation,0,Dey Hall,403,Tu,12:30 - 13:20," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,607,9973,GEN DESCRIP CHEM I,Recitation,0,Greenlaw,318,W,09:05 - 09:55,," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,608,9974,GEN DESCRIP CHEM I,Recitation,0,Phillips,228,W,10:10 - 11:00," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,609,9975,GEN DESCRIP CHEM I,Recitation,0,Kenan Laboratories ,228,,,"BLIEM,CARRIBETH L ",
CHEM,101,610,9976,GEN DESCRIP CHEM I,Recitation,0,Alumni,203,Th,09:30 - 10:20," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,611,9977,GEN DESCRIP CHEM I,Recitation,0,Genome Sciences Buil,203,,,," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,612,9978,GEN DESCRIP CHEM I,Recitation,0,Alumni,207,Th,12:30 - 13:20," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,613,9979,GEN DESCRIP CHEM I,Recitation,0,Genome Sciences Buil,207,,,," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,620,9981,GEN DESCRIP CHEM I,Recitation,0,Peabody,2060,F,10:10 - 11:00," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,621,9982,GEN DESCRIP CHEM I,Recitation,0,Kenan Laboratories ,2060,,," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,622,9983,GEN DESCRIP CHEM I,Recitation,0,Genome Sciences Buil,2060,,,," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,623,9984,GEN DESCRIP CHEM I,Recitation,0,Dey Hall,201,M,16:40 - 17:30," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,624,9985,GEN DESCRIP CHEM I,Recitation,0,Kenan Laboratories ,201,,," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,625,9986,GEN DESCRIP CHEM I,Recitation,0,Dey Hall,313,Tu,14:00 - 14:50," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,626,9987,GEN DESCRIP CHEM I,Recitation,0,Wilson,202,Tu,17:00 - 17:50,"BLIEM,CARRIBETH L ",
CHEM,101,627,9988,GEN DESCRIP CHEM I,Recitation,0,Genome Sciences Buil,202,,,," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,629,9990,GEN DESCRIP CHEM I,Recitation,0,Carolina Hall,104,W,16:40 - 17:30,"BLIEM,CARRIBETH L ",
CHEM,101,630,9991,GEN DESCRIP CHEM I,Recitation,0,Kenan Laboratories ,104,,," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,631,9992,GEN DESCRIP CHEM I,Recitation,0,Dey Hall,313,Th,14:00 - 14:50," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,632,9993,GEN DESCRIP CHEM I,Recitation,0,Genome Sciences Buil,313,,,," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,633,9994,GEN DESCRIP CHEM I,Recitation,0,Dey Hall,201,W,16:40 - 17:30,"BLIEM,CARRIBETH L ",
CHEM,101,640,9999,GEN DESCRIP CHEM I,Recitation,0,Phillips,220,F,15:35 - 16:25,"BLIEM,CARRIBETH L ",
CHEM,101,641,10000,GEN DESCRIP CHEM I,Recitation,0,Dey Hall,201,F,16:40 - 17:30,"BLIEM,CARRIBETH L ",
CHEM,101,642,10001,GEN DESCRIP CHEM I,Recitation,0,Kenan Laboratories ,201,,," BLIEM,CARRIBETH L"," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,643,10002,GEN DESCRIP CHEM I,Recitation,0,Mitchell,9,M,16:40 - 17:30,," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101,644,10003,GEN DESCRIP CHEM I,Recitation,0,TBA,TBA,Tu,15:30 - 16:20,," PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101H,1,14887,GEN DESCRIP CHEM I,Lecture,3,Kenan Laboratories ,TBA,,,"BLIEM,CARRIBETH L ",
CHEM,101H,646,15899,GEN DESCRIP CHEM I,Recitation,3,Kenan Laboratories ,TBA,,," BLIEM,CARRIBETH L","GR1 PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation"
CHEM,101L,424,5318,QUANT CHEM LAB I,Lab,1,Murray Hall,G202,Th,17:30 - 20:20,"Grant,Calvin Sean ",
CHEM,101L,425,14854,QUANT CHEM LAB I,Lab,1,TBA,TBA,M,13:25 - 16:15,"Grant,Calvin Sean ",
CHEM,101L,426,14853,QUANT CHEM LAB I,Lab,1,TBA,TBA,Tu,13:00 - 15:50,"Grant,Calvin Sean ",
CHEM,101L,427,14857,QUANT CHEM LAB I,Lab,1,TBA,TBA,Tu,17:30 - 20:20,"Grant,Calvin Sean ",
CHEM,101L,428,14856,QUANT CHEM LAB I,Lab,1,TBA,TBA,W,13:25 - 16:15,"Grant,Calvin Sean ",
CHEM,101L,430,14855,QUANT CHEM LAB I,Lab,1,TBA,TBA,Th,17:30 - 20:20,"Grant,Calvin Sean ",
CHEM,102,1,1892,GEN DESCRIP CHEM II,Lecture,3,,TBA,,,,
CHEM,102,2,1893,GEN DESCRIP CHEM II,Lecture,3,,TBA,,,,
CHEM,102,3,1894,GEN DESCRIP CHEM II,Lecture,3,,TBA,,,,
CHEM,102,4,2810,GEN DESCRIP CHEM II,Lecture,3,,TBA,,,,
CHEM,102H,1,13726,GEN DESCRIP CHEM II,Lecture,3,Venable,G311,MWF,09:05 - 09:55," TIANI,DOMENIC J","GR1 PX- Physical and Life Science with Lab, IDEA - Natural Scientific Investigation Class Equivalents: CHEM 102/102H"
CHEM,102L,401,2130,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,M,13:25 - 16:15,,
CHEM,102L,402,2167,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,M,13:25 - 16:15,,
CHEM,102L,403,2169,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,M,13:25 - 16:15,,
CHEM,102L,404,2170,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,M,13:25 - 16:15,,
CHEM,102L,405,2171,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,M,13:25 - 16:15,,
CHEM,102L,406,2172,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,M,13:25 - 16:15,,
CHEM,102L,407,2173,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,M,13:25 - 16:15,,
CHEM,102L,408,2174,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,13:00 - 15:50,,
CHEM,102L,410,2176,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,13:00 - 15:50,,
CHEM,102L,411,2811,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,13:00 - 15:50,,
CHEM,102L,412,2812,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,13:00 - 15:50,,
CHEM,102L,413,2177,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,13:00 - 15:50,,
CHEM,102L,414,2178,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,13:00 - 15:50,,
CHEM,102L,415,2180,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,17:30 - 20:20,,
CHEM,102L,416,2181,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,17:30 - 20:20,,
CHEM,102L,417,2183,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,17:30 - 20:20,,
CHEM,102L,418,2184,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,17:30 - 20:20,,
CHEM,102L,419,2185,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,17:30 - 20:20,,
CHEM,102L,420,2186,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,17:30 - 20:20,,
CHEM,102L,421,2187,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Tu,17:30 - 20:20,,
CHEM,102L,422,2188,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,W,13:25 - 16:15,,
CHEM,102L,423,2189,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,W,13:25 - 16:15,,
CHEM,102L,424,2190,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,W,13:25 - 16:15,,
CHEM,102L,425,2191,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,W,13:25 - 16:15,,
CHEM,102L,426,2192,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,W,13:25 - 16:15,,
CHEM,102L,427,2289,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,W,13:25 - 16:15,,
CHEM,102L,428,2290,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,W,13:25 - 16:15,,
CHEM,102L,429,2291,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,13:00 - 15:50,,
CHEM,102L,430,2813,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,13:00 - 15:50,,
CHEM,102L,431,2814,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,13:00 - 15:50,,
CHEM,102L,432,2294,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,13:00 - 15:50,,
CHEM,102L,433,2295,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,13:00 - 15:50,,
CHEM,102L,434,2296,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,13:00 - 15:50,,
CHEM,102L,435,2297,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,13:00 - 15:50,,
CHEM,102L,436,2302,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,17:30 - 20:20,,
CHEM,102L,437,2303,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,17:30 - 20:20,,
CHEM,102L,438,2304,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,17:30 - 20:20,,
CHEM,102L,439,2815,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,17:30 - 20:20,,
CHEM,102L,440,2816,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,17:30 - 20:20,,
CHEM,102L,441,2817,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,17:30 - 20:20,,
CHEM,102L,442,2818,QUANT CHEM LAB II,Lab,1,Murray Hall,G202,Th,17:30 - 20:20,,
CHEM,241,1,1895,ANALYTICAL METHODS,Lecture,3,Murray Hall,G202,TuTh,09:30 - 10:45,"Austell,Todd L. ",
CHEM,241,2,3353,ANALYTICAL METHODS,Lecture,3,Murray Hall,G202,TuTh,08:00 - 09:15,"Austell,Todd L. ",
CHEM,241H,1,2138,ANALYTICAL METHODS,Lecture,3,Kenan Laboratories ,G202,,,"LOCKETT,MATTHEW RYEN ",
CHEM,241L,401,2382,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,M,13:25 - 16:15," Motley,Tyler Chase",
CHEM,241L,402,2383,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,M,13:25 - 16:15," Motley,Tyler Chase",
CHEM,241L,403,2384,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,M,13:25 - 16:15,,
CHEM,241L,404,2385,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Tu,13:00 - 15:50," Motley,Tyler Chase",
CHEM,241L,405,2431,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Tu,13:00 - 15:50," Motley,Tyler Chase",
CHEM,241L,406,2432,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Tu,13:00 - 15:50,,
CHEM,241L,407,2433,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Tu,17:30 - 20:20," Motley,Tyler Chase",
CHEM,241L,408,2434,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Tu,17:30 - 20:20," Motley,Tyler Chase",
CHEM,241L,410,2436,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,W,13:25 - 16:15," Motley,Tyler Chase",
CHEM,241L,411,2857,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,W,13:25 - 16:15," Motley,Tyler Chase",
CHEM,241L,412,3524,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,W,13:25 - 16:15,Staff ,
CHEM,241L,414,4319,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Th,13:00 - 15:50," Motley,Tyler Chase",
CHEM,241L,415,4413,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Th,13:00 - 15:50,,
CHEM,241L,416,4414,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Th,13:00 - 15:50,,
CHEM,241L,418,4750,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Th,17:30 - 20:20," Motley,Tyler Chase",
CHEM,241L,419,4751,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Th,17:30 - 20:20,,
CHEM,241L,420,4752,LAB ORG/ANALY BIO,Lab,1,Chapman Hall,125,Th,17:30 - 20:20,,
CHEM,261H,1,5995,INTRO ORG CHEM I,Lecture,3,Murray Hall,G205,TuTh,09:30 - 10:45," Meek,Simon John",
CHEM,262H,1,1901,INTRO ORG CHEM II,Lecture,3,Dey Hall,205,TuTh,09:30 - 10:45," Knight,Abigail Sheldon",
CHEM,262L,401,2437,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,M,13:25 - 16:15," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,402,2438,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,M,13:25 - 16:15," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,403,2439,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,M,13:25 - 16:15," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,404,2440,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,M,13:25 - 16:15," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,405,2441,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,M,13:25 - 16:15,"Zurcher,Danielle ",
CHEM,262L,406,2442,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Tu,13:00 - 15:50," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,407,2443,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Tu,13:00 - 15:50," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,408,2861,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Tu,13:00 - 15:50," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,410,2863,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Tu,13:00 - 15:50," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,411,2444,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Tu,17:30 - 20:20," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,412,2445,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Tu,17:30 - 20:20," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,413,2446,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Tu,17:30 - 20:20," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,414,2447,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Tu,17:30 - 20:20," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,415,2448,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Tu,17:30 - 20:20,"Zurcher,Danielle ",
CHEM,262L,416,2449,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,W,13:25 - 16:15," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,417,2450,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,W,13:25 - 16:15," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,418,2451,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,W,13:25 - 16:15," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,419,2452,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,W,13:25 - 16:15," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,420,2453,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,W,13:25 - 16:15," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,421,2454,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Th,13:00 - 15:50," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,422,2455,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Th,13:00 - 15:50," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,423,2864,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Th,13:00 - 15:50,"Zurcher,Danielle ",
CHEM,262L,424,2865,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Th,13:00 - 15:50,"Zurcher,Danielle ",
CHEM,262L,426,2456,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Th,17:30 - 20:20," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,427,2457,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Th,17:30 - 20:20," Zurcher,Danielle","GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,428,4305,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Th,17:30 - 20:20,"Zurcher,Danielle ",
CHEM,262L,429,4753,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Th,17:30 - 20:20,,"GR1 E6- Mentored Research, IDEA - Research and Discovery"
CHEM,262L,430,4754,LAB ORGANIC CHEM,Lab,1,Chapman Hall,211,Th,17:30 - 20:20,"Zurcher,Danielle ",
CHEM,291,3,5690,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,Staff ,
CHEM,291,13,15651,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,"Wilkerson-Hill,Sidney Malik ",
CHEM,291,14,6207,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,"Kratochvil,Huong Tran ",
CHEM,291,37,6208,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,"Knight,Abigail Sheldon ",
CHEM,291,39,5352,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA," Fostvedt,Jade Irene",CPF IDEA - High-Impact: Service Learning
CHEM,291,55,10580,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,Staff ,
CHEM,291,63,5356,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,Staff ,
CHEM,291,70,4480,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA," Austell,Todd L.",CPF IDEA - High-Impact: Service Learning
CHEM,291,71,5354,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,Staff ,
CHEM,291,72,5342,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA," Hogan,Brian Patrick",CPF IDEA - High-Impact: Service Learning
CHEM,291,73,6206,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,"Nevins,KATHLEEN M ",
CHEM,291,75,15655,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,,CPF IDEA - High-Impact: Service Learning
CHEM,291,83,4031,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,"BLIEM,CARRIBETH L ",IDEA - High-Impact: Service Learning
CHEM,291,85,5345,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,Staff ,
CHEM,291,87,4436,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,Staff ,
CHEM,291,88,4924,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,Staff ,
CHEM,291,89,5353,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,,CPF IDEA - High-Impact: Service Learning
CHEM,291,90,5355,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,,CPF IDEA - High-Impact: Service Learning
CHEM,291,92,10582,ACADEMIC MENTORING,Lecture,1 - 3,TBA,TBA,TBA,TBA,"Hall,Julianne Bain ",
CHEM,395,3,3248,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,"GR1 E6- Mentored Research, IDEA - Research and Discovery, Research Intensive"
CHEM,395,4,3249,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,"GR1 E6- Mentored Research, IDEA - Research and Discovery, Research Intensive"
CHEM,395,6,2929,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"MORAN,ANDREW M ",
CHEM,395,8,6236,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Zhukhovitskiy,Aleksandr V ",
CHEM,395,10,4934,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Leibfarth,Frank Albert ",
CHEM,395,11,2622,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,
CHEM,395,12,5687,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Baker,Erin Marie ",
CHEM,395,13,5688,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Wilkerson-Hill,Sidney Malik ",
CHEM,395,14,5689,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Knight,Abigail Sheldon ",
CHEM,395,22,2685,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,
CHEM,395,35,3747,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"HICKS,LESLIE MAE ",
CHEM,395,37,3748,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"LOCKETT,MATTHEW RYEN ",
CHEM,395,40,2746,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"GLISH,GARY L ",
CHEM,395,42,2673,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,
CHEM,395,46,2740,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"PIELAK,GARY J ",
CHEM,395,52,2697,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Jackson,Megan Nora ",
CHEM,395,53,3185,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"WEEKS,KEVIN M ",
CHEM,395,54,4050,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,
CHEM,395,55,2745,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"REDINBO,MATTHEW R ",
CHEM,395,56,2623,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"WATERS,MARCEY L ",
CHEM,395,57,3257,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"SCHOENFISCH,MARK H ",
CHEM,395,58,2742,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,
CHEM,395,59,2683,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,"GR1 E6- Mentored Research, IDEA - Research and Discovery, Research Intensive"
CHEM,395,63,3497,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"WARREN,SCOTT CHARLES ",
CHEM,395,76,3518,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"LAWRENCE,DAVID SCOTT ",
CHEM,395,77,2743,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,
CHEM,395,78,3217,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Nicewicz,David A. ",
CHEM,395,79,3194,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Meek,Simon John ",
CHEM,395,80,3272,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Cahoon,James Francis ",
CHEM,395,81,2998,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,
CHEM,395,82,3589,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Aube,Jeffrey ",
CHEM,395,85,3588,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"LI,BO ",
CHEM,395,86,5344,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Atkin,Joanna Margaret ",
CHEM,395,89,4481,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,
CHEM,395,101,4088,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Frye,Stephen Vernon ",
CHEM,395,102,4066,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"DINGEMANS,THEODORUS J ",
CHEM,395,103,4090,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Moorman,Nathaniel John ",
CHEM,395,104,4089,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,
CHEM,395,105,4091,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"DOBRYNIN,ANDREY V ",
CHEM,395,106,4068,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"Fraiman,Ronit ",
CHEM,395,107,4092,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,"GRAVES,LEE M ",
CHEM,395,108,4064,RES CHEM UNDERGRAD,Lecture,3,TBA,TBA,TBA,TBA,,
